latitude,longitude,city
36.16029155555555,-115.14824866666666,Clark County
36.114396774193544,-115.10598741935483,Clark County
36.12885072289156,-115.12730289156627,Clark County
36.140446000000004,-115.160792,Clark County
36.16991311111111,-115.13980933333332,Clark County
36.086512727272726,-115.21818318181818,Clark County
36.090738,-115.239262,Clark County
36.10897326086957,-115.23653760869566,Clark County
36.16180818181818,-115.13388363636363,Clark County
36.15204666666667,-115.21932333333332,Clark County
36.80166516129032,-114.09021967741936,Clark County
36.149316666666664,-115.14512880952381,Clark County
36.12402636363636,-115.17527363636364,Clark County
36.04625,-115.20795538461539,Clark County
36.05812303148936,-115.23083074042553,Clark County
36.1284072972973,-115.26401783783783,Clark County
36.119734736842105,-115.2635294736842,Clark County
36.10035434782609,-115.11203826086957,Clark County
36.05266357142857,-115.25109142857143,Clark County
36.06221,-115.13587444444445,Clark County
36.185298,-115.26864499999999,Clark County
36.12235521276595,-115.18381563829787,Clark County
36.04663194444444,-115.109605,Clark County
36.09498818181818,-115.30830818181818,Clark County
36.16820357142857,-115.16839785714285,Clark County
36.14878174052632,-115.23245281052631,Clark County
36.146057,-115.19481049999999,Clark County
36.024669090909086,-115.16086545454546,Clark County
36.01424210526316,-115.15916157894736,Clark County
35.97530785714286,-115.16925785714285,Clark County
36.104094,-115.24982466666667,Clark County
36.01371761904762,-115.14525285714286,Clark County
36.0875275,-115.10040833333333,Clark County
36.010058,-115.15097499999999,Clark County
36.11034,-115.27107384615384,Clark County
36.11315722222222,-115.26407277777778,Clark County
36.14956117647059,-115.15857058823529,Clark County
36.043423749999995,-115.22436541666667,Clark County
36.03588647058823,-115.15290588235294,Clark County
36.82238271186441,-114.06115067796611,Clark County
36.14002142857143,-115.26000785714287,Clark County
36.05219846153846,-115.22155692307692,Clark County
36.040362,-115.18608300000001,Clark County
36.14821307692308,-115.17541384615384,Clark County
36.089310909090905,-115.1143781818182,Clark County
36.02238847416667,-115.22385361666666,Clark County
36.164259,-115.03206,Clark County
36.205155000000005,-115.107231,Clark County
35.995925,-115.18418916666667,Clark County
36.12036714285714,-115.28641928571429,Clark County
36.226597,-115.160945,Clark County
36.13562666666667,-115.11465555555554,Clark County
36.06487043478261,-115.0883847826087,Clark County
36.05557153846154,-115.0820376923077,Clark County
36.15557142857143,-115.18763357142858,Clark County
36.04022416666667,-115.1124775,Clark County
36.090997,-115.249406,Clark County
35.95887524271845,-115.18396757281553,Clark County
41.85517653846154,-87.69575115384616,Chicago
41.91223726743471,-87.68898731336405,Chicago
41.90927548922801,-87.64128314183124,Chicago
41.8003676744186,-87.5988996511628,Chicago
41.974605714285715,-87.666038,Chicago
41.96750561643836,-87.65997438356165,Chicago
41.959858571428576,-87.72168428571429,Chicago
41.9623646875,-87.68158625,Chicago
41.99467040178571,-87.66518245535714,Chicago
41.854295694444446,-87.62374888888888,Chicago
41.87740522058824,-87.68579338235294,Chicago
41.9563325,-87.71111444444445,Chicago
41.81523116883117,-87.61546324675325,Chicago
42.01653,-87.68783714285715,Chicago
41.85471216080402,-87.6671709045226,Chicago
41.94788466666667,-87.70515133333333,Chicago
41.884479000000006,-87.70695566666667,Chicago
41.966716086956524,-87.7078047826087,Chicago
41.83482738095238,-87.64995595238095,Chicago
41.948682500000004,-87.714707,Chicago
41.95563555555555,-87.66790148148148,Chicago
41.85190016949153,-87.63382237288135,Chicago
41.6891975,-87.60723875000001,Chicago
41.766446341463414,-87.57035073170732,Chicago
41.96913416666667,-87.76884875,Chicago
41.93985190476191,-87.75682095238096,Chicago
41.96181133333333,-87.73295566666667,Chicago
41.93864375,-87.78733,Chicago
41.957947000000004,-87.690921,Chicago
41.884134,-87.773803,Chicago
41.82110111111111,-87.60346333333334,Chicago
41.8307902173913,-87.6194954347826,Chicago
41.871092727272725,-87.66339545454547,Chicago
41.78400965517241,-87.60949022988507,Chicago
41.814606,-87.599233,Chicago
41.97554733333333,-87.68719200000001,Chicago
41.79866866666667,-87.58417200000001,Chicago
41.969590555555556,-87.7176761111111,Chicago
41.76659818181818,-87.6309909090909,Chicago
41.8066490909091,-87.62322545454545,Chicago
41.97190818181818,-87.69561,Chicago
41.89771142857143,-87.70408571428571,Chicago
42.01888588235294,-87.66569294117647,Chicago
41.8439396875,-87.641124375,Chicago
41.83991611111111,-87.65941222222222,Chicago
41.95648571428571,-87.69977428571428,Chicago
41.8772575,-87.63390875,Chicago
41.882405,-87.668178,Chicago
41.876436999999996,-87.721209,Chicago
41.728995,-87.57768571428572,Chicago
41.93995857142857,-87.70165142857142,Chicago
41.84929,-87.70054555555556,Chicago
41.76136818181818,-87.58687181818182,Chicago
41.95371857142857,-87.68599857142858,Chicago
41.8780047826087,-87.70336304347826,Chicago
41.832367272727275,-87.66692,Chicago
41.854372222222224,-87.70615333333333,Chicago
41.74768571428571,-87.56921571428572,Chicago
41.79520428571429,-87.66120714285714,Chicago
42.01556111111111,-87.68192777777777,Chicago
41.996542222222224,-87.70155555555556,Chicago
41.74392875,-87.54581375,Chicago
41.760268571428576,-87.56420285714286,Chicago
47.615825763397375,-122.32918373778227,Seattle
47.55028625,-122.31836125,Seattle
47.550513157894734,-122.38095697368422,Seattle
47.670702679355486,-122.34611436983388,Seattle
47.56637484848485,-122.36664848484848,Seattle
47.55880669811321,-122.28456264150944,Seattle
47.64145341463414,-122.32341455284553,Seattle
47.577916049382715,-122.4070862962963,Seattle
47.572654444444446,-122.37441333333332,Seattle
47.68437423076924,-122.32677,Seattle
47.70118,-122.36858363636362,Seattle
47.53563058823529,-122.35545147058825,Seattle
47.57926597560975,-122.29385268292683,Seattle
47.56484730769231,-122.38768769230771,Seattle
47.66917796610169,-122.28716661016949,Seattle
47.56831533333333,-122.284424,Seattle
47.63885428571428,-122.27852785714286,Seattle
47.5545665,-122.2723445,Seattle
47.54531909090909,-122.27120636363635,Seattle
47.65961933333333,-122.399304,Seattle
47.540085873015876,-122.2803953968254,Seattle
47.67598777777778,-122.30097444444444,Seattle
47.63861392857143,-122.39149607142858,Seattle
47.64890617647058,-122.38495,Seattle
47.6413675,-122.30299365384616,Seattle
47.49761,-122.267775,Seattle
47.56630666666667,-122.39953133333333,Seattle
47.528891333333334,-122.27789733333334,Seattle
47.68103,-122.28766666666667,Seattle
47.646667,-122.39333099999999,Seattle
47.69301636363637,-122.30419181818182,Seattle
47.59032181818182,-122.38677181818183,Seattle
47.6973725,-122.31628416666666,Seattle
47.55769272727273,-122.30895909090908,Seattle
47.52376888888889,-122.27448222222223,Seattle
47.702331,-122.359076,Seattle
47.55461636363636,-122.35507454545454,Seattle
47.717881818181816,-122.31793636363636,Seattle
47.721824285714284,-122.28231571428572,Seattle
47.72432285714286,-122.35178571428571,Seattle
47.65223888888889,-122.39348333333334,Seattle
47.512428125,-122.253196875,Seattle
47.544988181818184,-122.26312545454545,Seattle
47.54485125,-122.32053625,Seattle
47.560352,-122.267216,Seattle
47.704401250000004,-122.34091375,Seattle
47.66151111111111,-122.27692222222221,Seattle
47.52654583333333,-122.28700666666667,Seattle
47.569610999999995,-122.298711,Seattle
47.52728181818182,-122.36149636363638,Seattle
47.555822,-122.265894,Seattle
47.697831428571426,-122.29736857142858,Seattle
47.52750333333333,-122.3469488888889,Seattle
47.53784714285714,-122.39316571428571,Seattle
47.706783333333334,-122.35412666666667,Seattle
47.519823333333335,-122.35985166666667,Seattle
47.68557428571428,-122.28811714285715,Seattle
47.546297777777774,-122.39005222222221,Seattle
47.712155714285714,-122.28321857142858,Seattle
47.66165625,-122.268815,Seattle
47.5323575,-122.290625,Seattle
47.573744285714284,-122.3874,Seattle
47.72454571428572,-122.33461142857142,Seattle
35.60007495183044,-82.55510828516377,Asheville
35.57847375912409,-82.58427182481752,Asheville
35.61328944444445,-82.54199944444446,Asheville
35.59794375,-82.50535625,Asheville
35.574808,-82.557792,Asheville
35.582361818181816,-82.56019363636364,Asheville
35.62716308238095,-82.58122504666666,Asheville
35.57506764705882,-82.53660058823529,Asheville
35.58656,-82.5030842857143,Asheville
35.62596090909091,-82.52963454545454,Asheville
35.58283625,-82.607824375,Asheville
35.630489999999995,-82.57649842105263,Asheville
35.61215555555556,-82.5252588888889,Asheville
35.59636,-82.59341307692307,Asheville
35.5897225,-82.620225,Asheville
35.54869333333333,-82.48037222222223,Asheville
35.60329222222222,-82.4697911111111,Asheville
35.60783285714286,-82.48743571428572,Asheville
35.56892571428572,-82.61491428571428,Asheville
35.56683387096774,-82.52500064516128,Asheville
35.554543333333335,-82.47655333333334,Asheville
35.47503866666667,-82.50376666666666,Asheville
35.490725,-82.51204833333334,Asheville
35.55151083333333,-82.50877041666666,Asheville
35.52245666666667,-82.61349933333334,Asheville
35.56525,-82.54045583333334,Asheville
35.55748777777777,-82.49241444444445,Asheville
35.55347166666667,-82.62326666666667,Asheville
35.509382307692306,-82.61196076923078,Asheville
35.62603875,-82.5212275,Asheville
35.618655555555556,-82.58062555555556,Asheville
35.63800125,-82.595005,Asheville
35.55594333333334,-82.50264666666668,Asheville
35.56039857142857,-82.50642857142857,Asheville
35.47057,-82.50008285714286,Asheville
35.639415,-82.51918666666667,Asheville
35.508863846153844,-82.66116076923078,Asheville
35.588604,-82.507984,Asheville
35.469415,-82.57501,Asheville
35.63811833333333,-82.57558166666666,Asheville
35.61260266666667,-82.60394733333332,Asheville
35.59161111111111,-82.47013777777778,Asheville
35.62363833333333,-82.48248333333333,Asheville
35.651655,-82.52833,Asheville
35.62781,-82.59818428571428,Asheville
35.49093285714286,-82.57292571428572,Asheville
35.632015,-82.62932571428571,Asheville
35.62206,-82.47653666666666,Asheville
35.590084000000004,-82.496262,Asheville
35.43097,-82.52503166666666,Asheville
35.57570857142857,-82.63964285714285,Asheville
35.579438333333336,-82.54060500000001,Asheville
37.46629970238095,-122.14180702380952,San Mateo County
37.4494015,-122.18196875000001,San Mateo County
37.509771176470586,-122.26478823529412,San Mateo County
37.70494875,-122.478444375,San Mateo County
37.543973214285714,-122.28243107142858,San Mateo County
37.704030877192984,-122.4615116374269,San Mateo County
37.58139625,-122.350081875,San Mateo County
37.459373541666665,-122.13097979166668,San Mateo County
37.47713653846154,-122.1578723076923,San Mateo County
37.59993052631579,-122.3919147368421,San Mateo County
37.68931323529412,-122.4632180882353,San Mateo County
37.70153214285715,-122.49196642857143,San Mateo County
37.63377035714286,-122.49256642857142,San Mateo County
37.706221875,-122.41730375,San Mateo County
37.682082028985505,-122.4790992753623,San Mateo County
37.469474999999996,-122.16330333333333,San Mateo County
37.58505777777778,-122.36152,San Mateo County
37.481563333333334,-122.22783370370371,San Mateo County
37.509329,-122.475098,San Mateo County
37.468363548387096,-122.20701096774194,San Mateo County
37.705953,-122.4320165,San Mateo County
37.45978923076923,-122.16246076923076,San Mateo County
37.69016275862069,-122.4932448275862,San Mateo County
37.474311875,-122.231415,San Mateo County
37.54886363636364,-122.31189818181817,San Mateo County
37.662395294117644,-122.40981235294117,San Mateo County
37.57076446808511,-122.32103680851064,San Mateo County
37.59394333333333,-122.50992333333335,San Mateo County
37.620794,-122.40891685714287,San Mateo County
37.48596132352941,-122.18344558823529,San Mateo County
37.42868133333333,-122.195668,San Mateo County
37.45309076923077,-122.16897538461538,San Mateo County
37.64713583333333,-122.4561575,San Mateo County
37.49589727272728,-122.46070727272728,San Mateo County
37.48364416666667,-122.22046499999999,San Mateo County
37.47421083333334,-122.22295416666667,San Mateo County
37.663727333333334,-122.40178866666666,San Mateo County
37.569061,-122.30705600000002,San Mateo County
37.625484615384615,-122.44693461538462,San Mateo County
37.593726363636364,-122.40065909090909,San Mateo County
37.463801000000004,-122.177717,San Mateo County
37.66919818181818,-122.43624454545456,San Mateo County
37.55473083333333,-122.30776666666667,San Mateo County
37.56629727272727,-122.2995809090909,San Mateo County
37.611283571428565,-122.40184285714285,San Mateo County
37.6546325,-122.41126833333334,San Mateo County
37.578718,-122.338303,San Mateo County
36.95820986486486,-121.9748004054054,Santa Cruz County
36.96526085470085,-122.00047376068376,Santa Cruz County
36.953806875000005,-122.04522625,Santa Cruz County
36.961821666666665,-122.02673,Santa Cruz County
36.95739717948718,-122.03467333333333,Santa Cruz County
36.97598423076923,-122.01086423076923,Santa Cruz County
36.969782,-121.90334823529413,Santa Cruz County
36.975562045454545,-121.91769681818182,Santa Cruz County
36.97360041666666,-121.95172604166667,Santa Cruz County
36.97489642857143,-122.03082214285713,Santa Cruz County
37.04474,-122.01996333333334,Santa Cruz County
36.96790333333334,-121.89626222222222,Santa Cruz County
36.967928,-122.033098,Santa Cruz County
36.95100411764706,-121.87608352941176,Santa Cruz County
36.97125857142857,-122.02648571428571,Santa Cruz County
36.966891272727274,-122.02205927272728,Santa Cruz County
37.036508000000005,-122.14463799999999,Santa Cruz County
36.966618,-121.889334,Santa Cruz County
36.96503,-121.98532142857142,Santa Cruz County
36.96766,-121.87493833333333,Santa Cruz County
37.04088090909091,-122.07711181818182,Santa Cruz County
36.853936,-121.81133066666666,Santa Cruz County
36.96212428571429,-121.89383785714286,Santa Cruz County
36.971334166666665,-122.00737416666668,Santa Cruz County
36.928566000000004,-121.85804,Santa Cruz County
36.87235166666667,-121.82163166666668,Santa Cruz County
36.866988,-121.81833999999999,Santa Cruz County
36.971965999999995,-121.981466,Santa Cruz County
36.96314666666667,-122.05285666666667,Santa Cruz County
36.982621,-122.01423400000002,Santa Cruz County
36.953095714285716,-121.86997571428572,Santa Cruz County
37.050422857142856,-122.0562757142857,Santa Cruz County
36.921242,-121.854,Santa Cruz County
36.971402,-121.97177200000002,Santa Cruz County
36.623204,-121.915994,Pacific Grove
36.603535,-121.927165,Pacific Grove
36.6246575,-121.9166,Pacific Grove
36.621368000000004,-121.920568,Pacific Grove
36.61519,-121.922905,Pacific Grove
36.631735,-121.924415,Pacific Grove
36.61897666666667,-121.91424333333333,Pacific Grove
36.6182425,-121.91092,Pacific Grove
36.619495,-121.91,Pacific Grove
36.6252,-121.92676,Pacific Grove
36.622076666666665,-121.92163666666666,Pacific Grove
36.62394666666666,-121.92096666666667,Pacific Grove
36.621385000000004,-121.91514000000001,Pacific Grove
36.634105,-121.92462,Pacific Grove
36.618335,-121.90958499999999,Pacific Grove
36.619285,-121.92066,Pacific Grove
36.617481999999995,-121.919984,Pacific Grove
36.620325,-121.910455,Pacific Grove
36.6178,-121.91267500000001,Pacific Grove
36.62058666666667,-121.90797333333335,Pacific Grove
36.632545,-121.92690999999999,Pacific Grove
36.61745,-121.909055,Pacific Grove
36.621494444444444,-121.91894777777777,Pacific Grove
36.61812,-121.90811000000001,Pacific Grove
36.62688,-121.92077499999999,Pacific Grove
36.619200000000006,-121.91249,Pacific Grove
36.628643333333336,-121.93154333333332,Pacific Grove
36.62012,-121.91887,Pacific Grove
36.622905,-121.91898,Pacific Grove
36.61691,-121.90609,Pacific Grove
